Filename,Is_nonempty,Location,Heading,Ship
20171107_155739_Location-2C_Heading-East_Ship-Cruiser-3.jpg,1,2C,East,Cruiser-3
20171107_155748_Location-3D_Heading-West_Ship-Fishing-2.jpg,1,3D,West,Fishing-2
20171107_155756_Location-3D_Heading-East_Ship-Freighter.jpg,1,3D,East,Freighter
20171107_155805_Location-7C_Heading-West_Ship-Cruiser-2.jpg,1,7C,West,Cruiser-2
20171107_155813_Location-5C_Heading-West_Ship-Cruiser-1.jpg,1,5C,West,Cruiser-1
20171107_155823_Location-4C_Heading-West_Ship-Freighter.jpg,1,4C,West,Freighter
20171107_155832_Location-5C_Heading-East_Ship-Fishing-1.jpg,1,5C,East,Fishing-1
20171107_155845_Location-2C_Heading-East_Ship-Fishing-1.jpg,1,2C,East,Fishing-1
20171107_202014_Location-1D_Heading-West_Ship-Cruiser-1.jpg,1,1D,West,Cruiser-1
20171107_202025_Location-6D_Heading-East_Ship-Fishing-2.jpg,1,6D,East,Fishing-2
20171107_202113_Empty.jpg,0,,,
20171107_202118_Empty.jpg,0,,,
20171107_202125_Location-6C_Heading-West_Ship-Fishing-2.jpg,1,6C,West,Fishing-2
20171109_223709_Location-1B_Heading-East_Ship-Fishing-1.jpg,1,1B,East,Fishing-1
20171109_223726_Location-5D_Heading-East_Ship-Fishing-1.jpg,1,5D,East,Fishing-1
20171109_223737_Location-6B_Heading-West_Ship-Fishing-1.jpg,1,6B,West,Fishing-1
20171109_223821_Location-4C_Heading-West_Ship-Cruiser-1.jpg,1,4C,West,Cruiser-1
20171109_223835_Empty.jpg,0,,,
20171109_223914_Empty.jpg,0,,,
20171109_223920_Location-4C_Heading-West_Ship-Cruiser-3.jpg,1,4C,West,Cruiser-3
20171109_223932_Location-2A_Heading-West_Ship-Cruiser-1.jpg,1,2A,West,Cruiser-1
20171109_223939_Empty.jpg,0,,,
20171109_223946_Location-2D_Heading-East_Ship-Fishing-2.jpg,1,2D,East,Fishing-2
20171109_223956_Location-5C_Heading-West_Ship-Cruiser-2.jpg,1,5C,West,Cruiser-2
20171109_224040_Location-4A_Heading-East_Ship-Cruiser-3.jpg,1,4A,East,Cruiser-3
20171109_224116_Location-4A_Heading-West_Ship-Cruiser-1.jpg,1,4A,West,Cruiser-1
20171109_224138_Location-7B_Heading-East_Ship-Cruiser-2.jpg,1,7B,East,Cruiser-2
20171109_224236_Location-7B_Heading-East_Ship-Cruiser-1.jpg,1,7B,East,Cruiser-1
20171109_224252_Location-2C_Heading-West_Ship-Cruiser-2.jpg,1,2C,West,Cruiser-2
20171109_224319_Empty.jpg,0,,,
20171109_224347_Location-5A_Heading-West_Ship-Cruiser-2.jpg,1,5A,West,Cruiser-2
20171109_224434_Empty.jpg,0,,,
20171109_224438_Empty.jpg,0,,,
20171109_224441_Location-3C_Heading-West_Ship-Cruiser-3.jpg,1,3C,West,Cruiser-3
20171109_224457_Location-4C_Heading-East_Ship-Freighter.jpg,1,4C,East,Freighter
20171109_224521_Location-4C_Heading-East_Ship-Fishing-1.jpg,1,4C,East,Fishing-1
20171109_224537_Location-7D_Heading-West_Ship-Cruiser-1.jpg,1,7D,West,Cruiser-1
20171109_225407_Empty.jpg,0,,,
20171109_225412_Location-4D_Heading-West_Ship-Cruiser-1.jpg,1,4D,West,Cruiser-1
20171109_225431_Location-5C_Heading-East_Ship-Freighter.jpg,1,5C,East,Freighter
20171109_225443_Location-1C_Heading-West_Ship-Cruiser-2.jpg,1,1C,West,Cruiser-2
20171109_225532_Empty.jpg,0,,,
20171109_225542_Location-7A_Heading-East_Ship-Fishing-2.jpg,1,7A,East,Fishing-2
20171109_225553_Location-7D_Heading-East_Ship-Cruiser-3.jpg,1,7D,East,Cruiser-3
20171109_225614_Location-4C_Heading-East_Ship-Cruiser-2.jpg,1,4C,East,Cruiser-2
20171109_225627_Empty.jpg,0,,,
20171109_225638_Location-3C_Heading-West_Ship-Cruiser-3.jpg,1,3C,West,Cruiser-3
20171109_225655_Location-4C_Heading-East_Ship-Cruiser-2.jpg,1,4C,East,Cruiser-2
20171109_225704_Location-1C_Heading-West_Ship-Cruiser-2.jpg,1,1C,West,Cruiser-2
20171109_225717_Empty.jpg,0,,,
20171109_225721_Location-6B_Heading-East_Ship-Fishing-2.jpg,1,6B,East,Fishing-2
20171109_225733_Location-2A_Heading-East_Ship-Freighter.jpg,1,2A,East,Freighter
20171109_225757_Location-2B_Heading-East_Ship-Fishing-1.jpg,1,2B,East,Fishing-1
20171109_225805_Location-3A_Heading-East_Ship-Cruiser-2.jpg,1,3A,East,Cruiser-2
20171109_225816_Empty.jpg,0,,,
20171109_225823_Location-3A_Heading-East_Ship-Cruiser-2.jpg,1,3A,East,Cruiser-2
20171109_225835_Location-5B_Heading-East_Ship-Freighter.jpg,1,5B,East,Freighter
20171109_225844_Location-3B_Heading-West_Ship-Freighter.jpg,1,3B,West,Freighter
20171109_225902_Location-4A_Heading-West_Ship-Cruiser-2.jpg,1,4A,West,Cruiser-2
20171109_225912_Empty.jpg,0,,,
20171109_225916_Location-5B_Heading-West_Ship-Freighter.jpg,1,5B,West,Freighter
20171109_225927_Location-1D_Heading-West_Ship-Cruiser-1.jpg,1,1D,West,Cruiser-1
20171109_225939_Location-4D_Heading-West_Ship-Fishing-1.jpg,1,4D,West,Fishing-1
20171109_225956_Location-6D_Heading-East_Ship-Fishing-2.jpg,1,6D,East,Fishing-2
20171109_230014_Location-2A_Heading-East_Ship-Freighter.jpg,1,2A,East,Freighter
20171109_230023_Location-2D_Heading-West_Ship-Cruiser-2.jpg,1,2D,West,Cruiser-2
20171109_230033_Location-5D_Heading-East_Ship-Cruiser-3.jpg,1,5D,East,Cruiser-3
20171109_230053_Location-1C_Heading-East_Ship-Cruiser-1.jpg,1,1C,East,Cruiser-1
20171109_230110_Location-1A_Heading-West_Ship-Cruiser-2.jpg,1,1A,West,Cruiser-2
20171109_230126_Location-2A_Heading-East_Ship-Cruiser-1.jpg,1,2A,East,Cruiser-1
20171109_230149_Location-2D_Heading-West_Ship-Cruiser-3.jpg,1,2D,West,Cruiser-3
20171109_230204_Location-3D_Heading-West_Ship-Freighter.jpg,1,3D,West,Freighter
20171109_230213_Location-1B_Heading-East_Ship-Cruiser-3.jpg,1,1B,East,Cruiser-3
20171109_230235_Location-5A_Heading-East_Ship-Fishing-2.jpg,1,5A,East,Fishing-2
20171109_230247_Location-3B_Heading-East_Ship-Fishing-2.jpg,1,3B,East,Fishing-2
20171109_230256_Location-3C_Heading-West_Ship-Freighter.jpg,1,3C,West,Freighter
20171109_230323_Location-3B_Heading-East_Ship-Freighter.jpg,1,3B,East,Freighter
20171109_230342_Location-6C_Heading-West_Ship-Cruiser-2.jpg,1,6C,West,Cruiser-2
20171109_230354_Location-2C_Heading-West_Ship-Freighter.jpg,1,2C,West,Freighter
20171109_230409_Location-3C_Heading-East_Ship-Fishing-2.jpg,1,3C,East,Fishing-2
20171109_230419_Empty.jpg,0,,,
20171109_230503_Location-1B_Heading-East_Ship-Freighter.jpg,1,1B,East,Freighter
20171109_230709_Location-4A_Heading-East_Ship-Cruiser-1.jpg,1,4A,East,Cruiser-1
20171109_230719_Location-1B_Heading-East_Ship-Cruiser-1.jpg,1,1B,East,Cruiser-1
20171109_230726_Location-2D_Heading-East_Ship-Cruiser-1.jpg,1,2D,East,Cruiser-1
20171109_230832_Location-5D_Heading-East_Ship-Cruiser-3.jpg,1,5D,East,Cruiser-3
20171109_230910_Location-6A_Heading-East_Ship-Fishing-2.jpg,1,6A,East,Fishing-2
20171109_230941_Location-5C_Heading-West_Ship-Cruiser-3.jpg,1,5C,West,Cruiser-3
20171109_231004_Location-3B_Heading-East_Ship-Cruiser-3.jpg,1,3B,East,Cruiser-3
20171109_231020_Location-7D_Heading-East_Ship-Cruiser-3.jpg,1,7D,East,Cruiser-3
20171109_231119_Location-4C_Heading-East_Ship-Fishing-2.jpg,1,4C,East,Fishing-2
20171109_231201_Empty.jpg,0,,,
20171109_231213_Location-3B_Heading-West_Ship-Freighter.jpg,1,3B,West,Freighter
20171109_231230_Location-4B_Heading-West_Ship-Cruiser-2.jpg,1,4B,West,Cruiser-2
20171109_231241_Location-6A_Heading-East_Ship-Fishing-1.jpg,1,6A,East,Fishing-1
20171109_231300_Empty.jpg,0,,,
20171109_231321_Location-3C_Heading-East_Ship-Cruiser-2.jpg,1,3C,East,Cruiser-2
20171109_231334_Location-3B_Heading-East_Ship-Cruiser-2.jpg,1,3B,East,Cruiser-2
20171109_231340_Location-1D_Heading-East_Ship-Cruiser-1.jpg,1,1D,East,Cruiser-1
20171109_231355_Empty.jpg,0,,,
20171109_231402_Location-4B_Heading-West_Ship-Cruiser-2.jpg,1,4B,West,Cruiser-2
20171109_231440_Location-6A_Heading-East_Ship-Cruiser-3.jpg,1,6A,East,Cruiser-3
20171109_231448_Location-1A_Heading-East_Ship-Cruiser-3.jpg,1,1A,East,Cruiser-3
20171109_231458_Empty.jpg,0,,,
20171109_231508_Location-5C_Heading-West_Ship-Cruiser-1.jpg,1,5C,West,Cruiser-1
20171109_231520_Location-6C_Heading-West_Ship-Fishing-1.jpg,1,6C,West,Fishing-1
20171109_231546_Location-7B_Heading-West_Ship-Fishing-2.jpg,1,7B,West,Fishing-2
20171109_231622_Location-5D_Heading-East_Ship-Cruiser-3.jpg,1,5D,East,Cruiser-3
20171109_231645_Location-4C_Heading-East_Ship-Freighter.jpg,1,4C,East,Freighter
20171109_231718_Empty.jpg,0,,,
20171109_231738_Location-6A_Heading-West_Ship-Cruiser-2.jpg,1,6A,West,Cruiser-2
20171109_231834_Location-1D_Heading-West_Ship-Fishing-1.jpg,1,1D,West,Fishing-1
20171109_231855_Location-3B_Heading-West_Ship-Fishing-2.jpg,1,3B,West,Fishing-2
20171109_231912_Location-3D_Heading-West_Ship-Fishing-1.jpg,1,3D,West,Fishing-1
20171109_231924_Location-3B_Heading-West_Ship-Cruiser-3.jpg,1,3B,West,Cruiser-3
20171109_231949_Location-2D_Heading-East_Ship-Cruiser-2.jpg,1,2D,East,Cruiser-2
20171109_232035_Location-1D_Heading-East_Ship-Cruiser-1.jpg,1,1D,East,Cruiser-1
20171109_232046_Location-2D_Heading-West_Ship-Freighter.jpg,1,2D,West,Freighter
20171109_232122_Location-7A_Heading-East_Ship-Fishing-1.jpg,1,7A,East,Fishing-1
20171109_232201_Location-4B_Heading-East_Ship-Cruiser-2.jpg,1,4B,East,Cruiser-2
20171109_232212_Location-5D_Heading-West_Ship-Cruiser-1.jpg,1,5D,West,Cruiser-1
20171109_232235_Empty.jpg,0,,,
20171109_232242_Empty.jpg,0,,,
20171109_232256_Location-2C_Heading-East_Ship-Fishing-1.jpg,1,2C,East,Fishing-1
20171109_232312_Location-5B_Heading-West_Ship-Cruiser-1.jpg,1,5B,West,Cruiser-1
20171109_232337_Location-1D_Heading-West_Ship-Cruiser-1.jpg,1,1D,West,Cruiser-1
20171109_232351_Location-3A_Heading-East_Ship-Freighter.jpg,1,3A,East,Freighter
20171109_232401_Location-3A_Heading-East_Ship-Freighter.jpg,1,3A,East,Freighter
20171109_232420_Location-4B_Heading-East_Ship-Cruiser-2.jpg,1,4B,East,Cruiser-2
20171109_232437_Empty.jpg,0,,,
20171109_232448_Empty.jpg,0,,,
20171109_232454_Location-5C_Heading-East_Ship-Fishing-1.jpg,1,5C,East,Fishing-1
20171110_171220_Location-6C_Heading-West_Ship-Fishing-2.jpg,1,6C,West,Fishing-2
20171110_171345_Location-4C_Heading-East_Ship-Fishing-1.jpg,1,4C,East,Fishing-1
20171110_171413_Location-3C_Heading-East_Ship-Cruiser-1.jpg,1,3C,East,Cruiser-1
20171110_171453_Location-6A_Heading-East_Ship-Cruiser-1.jpg,1,6A,East,Cruiser-1
20171110_171459_Location-5B_Heading-East_Ship-Freighter.jpg,1,5B,East,Freighter
20171110_171552_Location-5D_Heading-East_Ship-Cruiser-3.jpg,1,5D,East,Cruiser-3
20171110_171615_Empty.jpg,0,,,
20171110_171619_Location-2C_Heading-West_Ship-Fishing-1.jpg,1,2C,West,Fishing-1
20171110_171827_Location-1A_Heading-East_Ship-Cruiser-3.jpg,1,1A,East,Cruiser-3
20171110_171837_Location-5D_Heading-East_Ship-Cruiser-1.jpg,1,5D,East,Cruiser-1
20171110_171846_Empty.jpg,0,,,
20171110_171908_Empty.jpg,0,,,
20171110_171919_Location-1C_Heading-West_Ship-Fishing-1.jpg,1,1C,West,Fishing-1
20171110_171934_Location-1B_Heading-West_Ship-Fishing-2.jpg,1,1B,West,Fishing-2
20171110_172004_Location-3C_Heading-West_Ship-Fishing-1.jpg,1,3C,West,Fishing-1
20171110_172014_Location-6B_Heading-East_Ship-Fishing-2.jpg,1,6B,East,Fishing-2
20171110_172042_Location-1C_Heading-West_Ship-Cruiser-2.jpg,1,1C,West,Cruiser-2
20171110_172053_Location-3D_Heading-East_Ship-Cruiser-2.jpg,1,3D,East,Cruiser-2
20171110_172102_Empty.jpg,0,,,
20171110_172110_Location-7D_Heading-West_Ship-Fishing-2.jpg,1,7D,West,Fishing-2
20171110_172127_Empty.jpg,0,,,
20171110_172136_Empty.jpg,0,,,
20171110_172146_Location-6C_Heading-East_Ship-Cruiser-1.jpg,1,6C,East,Cruiser-1
20171110_172157_Location-5D_Heading-East_Ship-Fishing-1.jpg,1,5D,East,Fishing-1
20171110_172207_Location-2C_Heading-East_Ship-Cruiser-1.jpg,1,2C,East,Cruiser-1
20171110_172230_Location-4D_Heading-West_Ship-Cruiser-3.jpg,1,4D,West,Cruiser-3
20171110_172245_Empty.jpg,0,,,
20171110_172252_Location-3D_Heading-West_Ship-Fishing-2.jpg,1,3D,West,Fishing-2
20171110_172305_Location-3B_Heading-East_Ship-Cruiser-2.jpg,1,3B,East,Cruiser-2
20171110_172326_Location-2B_Heading-West_Ship-Cruiser-2.jpg,1,2B,West,Cruiser-2
20171110_172333_Location-3C_Heading-West_Ship-Cruiser-2.jpg,1,3C,West,Cruiser-2
20171110_172405_Location-1A_Heading-East_Ship-Cruiser-2.jpg,1,1A,East,Cruiser-2
20171110_172412_Location-6B_Heading-West_Ship-Cruiser-1.jpg,1,6B,West,Cruiser-1
20171110_172429_Empty.jpg,0,,,
20171110_172440_Location-6A_Heading-West_Ship-Cruiser-3.jpg,1,6A,West,Cruiser-3
20171110_172453_Location-4C_Heading-East_Ship-Fishing-2.jpg,1,4C,East,Fishing-2
20171110_172520_Location-3B_Heading-East_Ship-Fishing-1.jpg,1,3B,East,Fishing-1
20171110_172528_Location-4B_Heading-West_Ship-Cruiser-2.jpg,1,4B,West,Cruiser-2
20171110_172539_Empty.jpg,0,,,
20171110_172555_Location-5B_Heading-East_Ship-Freighter.jpg,1,5B,East,Freighter
20171110_172622_Location-5A_Heading-East_Ship-Freighter.jpg,1,5A,East,Freighter
20171110_172634_Empty.jpg,0,,,
20171110_172639_Location-5B_Heading-East_Ship-Cruiser-3.jpg,1,5B,East,Cruiser-3
20171110_172657_Location-6A_Heading-West_Ship-Fishing-1.jpg,1,6A,West,Fishing-1
20171110_172708_Location-5B_Heading-West_Ship-Fishing-2.jpg,1,5B,West,Fishing-2
20171110_172723_Location-4D_Heading-East_Ship-Fishing-1.jpg,1,4D,East,Fishing-1
20171110_172755_Location-5B_Heading-West_Ship-Freighter.jpg,1,5B,West,Freighter
20171110_172802_Location-1C_Heading-West_Ship-Cruiser-3.jpg,1,1C,West,Cruiser-3
20171110_172819_Location-4A_Heading-West_Ship-Fishing-1.jpg,1,4A,West,Fishing-1
20171110_172858_Location-7A_Heading-West_Ship-Freighter.jpg,1,7A,West,Freighter
20171110_172906_Location-7A_Heading-West_Ship-Freighter.jpg,1,7A,West,Freighter
20171110_172934_Empty.jpg,0,,,
20171110_172940_Location-3D_Heading-East_Ship-Fishing-1.jpg,1,3D,East,Fishing-1
20171110_172958_Location-3B_Heading-West_Ship-Cruiser-2.jpg,1,3B,West,Cruiser-2
20171110_173008_Location-4A_Heading-East_Ship-Fishing-1.jpg,1,4A,East,Fishing-1
20171110_173017_Location-3B_Heading-East_Ship-Fishing-2.jpg,1,3B,East,Fishing-2
20171110_173025_Location-3D_Heading-East_Ship-Fishing-1.jpg,1,3D,East,Fishing-1
20171110_173033_Location-1D_Heading-East_Ship-Cruiser-2.jpg,1,1D,East,Cruiser-2
20171110_173043_Location-5B_Heading-East_Ship-Cruiser-2.jpg,1,5B,East,Cruiser-2
20171110_173052_Location-7A_Heading-West_Ship-Cruiser-1.jpg,1,7A,West,Cruiser-1
20171110_173100_Location-7C_Heading-East_Ship-Cruiser-3.jpg,1,7C,East,Cruiser-3
20171110_173111_Location-5A_Heading-East_Ship-Cruiser-1.jpg,1,5A,East,Cruiser-1
20171110_173127_Location-1A_Heading-West_Ship-Fishing-2.jpg,1,1A,West,Fishing-2
20171110_173147_Empty.jpg,0,,,
20171110_173226_Location-4C_Heading-East_Ship-Fishing-1.jpg,1,4C,East,Fishing-1
20171110_173307_Location-3D_Heading-West_Ship-Cruiser-2.jpg,1,3D,West,Cruiser-2
20171110_173333_Location-7D_Heading-West_Ship-Freighter.jpg,1,7D,West,Freighter
20171110_173350_Location-6A_Heading-West_Ship-Fishing-1.jpg,1,6A,West,Fishing-1
20171110_173415_Location-1B_Heading-East_Ship-Cruiser-2.jpg,1,1B,East,Cruiser-2
20171110_173431_Location-1A_Heading-East_Ship-Cruiser-2.jpg,1,1A,East,Cruiser-2
20171110_173441_Empty.jpg,0,,,
20171110_173446_Location-6C_Heading-East_Ship-Fishing-2.jpg,1,6C,East,Fishing-2
20171110_173503_Location-6B_Heading-West_Ship-Cruiser-3.jpg,1,6B,West,Cruiser-3
20171110_173518_Empty.jpg,0,,,
20171110_173524_Location-3A_Heading-West_Ship-Fishing-1.jpg,1,3A,West,Fishing-1
20171110_173535_Location-1B_Heading-East_Ship-Fishing-1.jpg,1,1B,East,Fishing-1
20171110_173543_Location-4D_Heading-West_Ship-Cruiser-3.jpg,1,4D,West,Cruiser-3
20171110_173557_Empty.jpg,0,,,
20171110_173626_Location-5A_Heading-West_Ship-Fishing-1.jpg,1,5A,West,Fishing-1
20171110_173647_Location-6B_Heading-West_Ship-Fishing-2.jpg,1,6B,West,Fishing-2
20171110_173655_Empty.jpg,0,,,
20171110_173706_Location-7A_Heading-West_Ship-Cruiser-1.jpg,1,7A,West,Cruiser-1
20171110_173716_Location-1A_Heading-East_Ship-Cruiser-1.jpg,1,1A,East,Cruiser-1
20171110_173722_Location-4C_Heading-East_Ship-Cruiser-1.jpg,1,4C,East,Cruiser-1
20171110_173729_Location-6D_Heading-East_Ship-Cruiser-2.jpg,1,6D,East,Cruiser-2
20171110_173906_Location-4C_Heading-West_Ship-Freighter.jpg,1,4C,West,Freighter
20171110_173916_Location-5A_Heading-East_Ship-Cruiser-3.jpg,1,5A,East,Cruiser-3
20171110_173938_Location-4D_Heading-West_Ship-Fishing-1.jpg,1,4D,West,Fishing-1
20171110_173949_Location-6A_Heading-West_Ship-Cruiser-3.jpg,1,6A,West,Cruiser-3
20171110_173957_Empty.jpg,0,,,
20171110_174007_Location-2A_Heading-West_Ship-Cruiser-1.jpg,1,2A,West,Cruiser-1
20171110_174017_Location-7A_Heading-East_Ship-Cruiser-3.jpg,1,7A,East,Cruiser-3
20171110_174028_Location-3B_Heading-West_Ship-Cruiser-3.jpg,1,3B,West,Cruiser-3
20171110_174051_Location-2D_Heading-East_Ship-Freighter.jpg,1,2D,East,Freighter
20171110_175619_Location-4B_Heading-West_Ship-Cruiser-3.jpg,1,4B,West,Cruiser-3
20171110_175630_Empty.jpg,0,,,
20171110_175645_Empty.jpg,0,,,
20171110_175656_Location-7B_Heading-East_Ship-Fishing-2.jpg,1,7B,East,Fishing-2
20171110_175710_Location-5C_Heading-West_Ship-Freighter.jpg,1,5C,West,Freighter
20171110_175720_Location-7A_Heading-West_Ship-Freighter.jpg,1,7A,West,Freighter
20171110_175804_Location-6C_Heading-East_Ship-Cruiser-1.jpg,1,6C,East,Cruiser-1
20171110_175814_Location-2B_Heading-West_Ship-Fishing-2.jpg,1,2B,West,Fishing-2
20171110_175832_Empty.jpg,0,,,
20171110_175840_Location-5C_Heading-West_Ship-Cruiser-1.jpg,1,5C,West,Cruiser-1
20171110_175906_Location-7B_Heading-East_Ship-Freighter.jpg,1,7B,East,Freighter
20171110_175922_Location-5A_Heading-West_Ship-Cruiser-3.jpg,1,5A,West,Cruiser-3
20171110_175934_Empty.jpg,0,,,
20171110_175948_Location-6B_Heading-East_Ship-Cruiser-2.jpg,1,6B,East,Cruiser-2
20171110_175958_Empty.jpg,0,,,
20171110_180004_Empty.jpg,0,,,
20171110_180014_Location-6A_Heading-West_Ship-Freighter.jpg,1,6A,West,Freighter
20171110_180022_Location-2A_Heading-East_Ship-Fishing-1.jpg,1,2A,East,Fishing-1
20171110_180049_Location-1C_Heading-West_Ship-Cruiser-2.jpg,1,1C,West,Cruiser-2
20171110_180102_Location-6B_Heading-West_Ship-Cruiser-2.jpg,1,6B,West,Cruiser-2
20171110_180109_Location-1D_Heading-West_Ship-Fishing-1.jpg,1,1D,West,Fishing-1
20171110_180118_Location-7C_Heading-West_Ship-Fishing-2.jpg,1,7C,West,Fishing-2
20171110_180132_Location-6D_Heading-East_Ship-Cruiser-3.jpg,1,6D,East,Cruiser-3
20171110_180147_Location-2B_Heading-West_Ship-Cruiser-1.jpg,1,2B,West,Cruiser-1
20171110_180205_Location-3B_Heading-East_Ship-Fishing-1.jpg,1,3B,East,Fishing-1
20171110_180218_Location-1D_Heading-East_Ship-Fishing-1.jpg,1,1D,East,Fishing-1
20171110_180224_Location-1D_Heading-East_Ship-Fishing-1.jpg,1,1D,East,Fishing-1
20171110_180250_Empty.jpg,0,,,
20171110_180320_Location-6A_Heading-West_Ship-Fishing-1.jpg,1,6A,West,Fishing-1
20171110_180335_Location-5D_Heading-East_Ship-Cruiser-2.jpg,1,5D,East,Cruiser-2
20171110_180359_Empty.jpg,0,,,
20171110_180412_Location-6D_Heading-East_Ship-Cruiser-2.jpg,1,6D,East,Cruiser-2
20171110_180449_Location-1C_Heading-East_Ship-Freighter.jpg,1,1C,East,Freighter
20171110_180505_Empty.jpg,0,,,
20171110_180533_Location-2D_Heading-East_Ship-Cruiser-2.jpg,1,2D,East,Cruiser-2
20171110_180631_Location-7B_Heading-West_Ship-Cruiser-1.jpg,1,7B,West,Cruiser-1
20171110_180642_Location-2B_Heading-West_Ship-Fishing-2.jpg,1,2B,West,Fishing-2
20171110_180653_Location-6A_Heading-East_Ship-Fishing-1.jpg,1,6A,East,Fishing-1
20171110_180705_Location-4C_Heading-West_Ship-Cruiser-1.jpg,1,4C,West,Cruiser-1
20171110_180722_Location-3C_Heading-East_Ship-Freighter.jpg,1,3C,East,Freighter
20171110_180734_Location-3A_Heading-East_Ship-Freighter.jpg,1,3A,East,Freighter
20171110_180752_Location-3C_Heading-West_Ship-Cruiser-1.jpg,1,3C,West,Cruiser-1
20171110_180932_Location-4D_Heading-West_Ship-Fishing-1.jpg,1,4D,West,Fishing-1
20171110_180949_Empty.jpg,0,,,
20171110_181014_Location-6D_Heading-West_Ship-Cruiser-1.jpg,1,6D,West,Cruiser-1
20171110_181048_Empty.jpg,0,,,
20171110_181058_Location-6C_Heading-East_Ship-Cruiser-2.jpg,1,6C,East,Cruiser-2
20171110_181122_Location-1B_Heading-West_Ship-Cruiser-1.jpg,1,1B,West,Cruiser-1
20171110_181131_Location-7B_Heading-West_Ship-Fishing-2.jpg,1,7B,West,Fishing-2
20171110_181409_Location-5B_Heading-East_Ship-Fishing-1.jpg,1,5B,East,Fishing-1
20171110_181545_Location-1B_Heading-West_Ship-Fishing-2.jpg,1,1B,West,Fishing-2
20171110_181649_Empty.jpg,0,,,
20171110_181655_Location-2B_Heading-East_Ship-Cruiser-3.jpg,1,2B,East,Cruiser-3
20171110_181711_Empty.jpg,0,,,
20171110_181809_Location-5D_Heading-East_Ship-Fishing-1.jpg,1,5D,East,Fishing-1
20171110_181840_Location-3B_Heading-East_Ship-Cruiser-3.jpg,1,3B,East,Cruiser-3
20171110_181923_Empty.jpg,0,,,
20171110_181930_Location-1B_Heading-East_Ship-Cruiser-2.jpg,1,1B,East,Cruiser-2
20171110_181943_Location-5C_Heading-West_Ship-Cruiser-1.jpg,1,5C,West,Cruiser-1
20171110_181958_Location-6D_Heading-East_Ship-Cruiser-1.jpg,1,6D,East,Cruiser-1
20171110_182022_Location-7C_Heading-West_Ship-Cruiser-2.jpg,1,7C,West,Cruiser-2
20171110_182035_Location-6A_Heading-East_Ship-Cruiser-3.jpg,1,6A,East,Cruiser-3
20171110_182049_Location-7C_Heading-West_Ship-Cruiser-3.jpg,1,7C,West,Cruiser-3
20171110_182056_Location-7B_Heading-East_Ship-Cruiser-1.jpg,1,7B,East,Cruiser-1
20171110_182140_Location-2C_Heading-West_Ship-Cruiser-2.jpg,1,2C,West,Cruiser-2
20171110_182150_Location-2D_Heading-West_Ship-Fishing-1.jpg,1,2D,West,Fishing-1
20171110_182835_Location-6A_Heading-West_Ship-Cruiser-3.jpg,1,6A,West,Cruiser-3
20171110_182847_Location-1B_Heading-West_Ship-Fishing-2.jpg,1,1B,West,Fishing-2
20171110_182859_Location-4C_Heading-West_Ship-Freighter.jpg,1,4C,West,Freighter
20171110_182910_Location-7C_Heading-East_Ship-Fishing-2.jpg,1,7C,East,Fishing-2
20171110_182925_Location-3D_Heading-West_Ship-Cruiser-2.jpg,1,3D,West,Cruiser-2
20171110_182936_Location-6B_Heading-East_Ship-Fishing-2.jpg,1,6B,East,Fishing-2
20171110_182952_Location-1B_Heading-East_Ship-Fishing-2.jpg,1,1B,East,Fishing-2
20171110_183000_Location-4A_Heading-West_Ship-Fishing-2.jpg,1,4A,West,Fishing-2
20171110_183010_Location-5A_Heading-East_Ship-Cruiser-1.jpg,1,5A,East,Cruiser-1
20171110_183023_Location-7C_Heading-East_Ship-Fishing-1.jpg,1,7C,East,Fishing-1
20171110_183034_Empty.jpg,0,,,
20171110_183125_Location-5D_Heading-West_Ship-Cruiser-3.jpg,1,5D,West,Cruiser-3
20171110_183149_Location-4C_Heading-West_Ship-Fishing-1.jpg,1,4C,West,Fishing-1
20171110_183158_Empty.jpg,0,,,
20171110_183204_Location-4B_Heading-West_Ship-Cruiser-3.jpg,1,4B,West,Cruiser-3
20171110_183228_Location-3C_Heading-West_Ship-Fishing-2.jpg,1,3C,West,Fishing-2
20171110_183239_Location-2B_Heading-East_Ship-Cruiser-2.jpg,1,2B,East,Cruiser-2
20171110_183301_Location-7A_Heading-East_Ship-Cruiser-3.jpg,1,7A,East,Cruiser-3
20171110_183316_Location-1D_Heading-East_Ship-Cruiser-2.jpg,1,1D,East,Cruiser-2
20171110_183329_Location-1D_Heading-West_Ship-Cruiser-3.jpg,1,1D,West,Cruiser-3
20171110_183425_Empty.jpg,0,,,
20171110_183429_Location-7B_Heading-East_Ship-Fishing-1.jpg,1,7B,East,Fishing-1
20171110_183443_Location-5D_Heading-West_Ship-Freighter.jpg,1,5D,West,Freighter
20171110_183453_Location-5C_Heading-West_Ship-Cruiser-2.jpg,1,5C,West,Cruiser-2
20171110_183501_Empty.jpg,0,,,
20171110_183514_Location-2B_Heading-West_Ship-Cruiser-1.jpg,1,2B,West,Cruiser-1
20171110_183533_Empty.jpg,0,,,
20171110_183537_Location-1B_Heading-East_Ship-Fishing-2.jpg,1,1B,East,Fishing-2
20171110_183603_Location-7A_Heading-East_Ship-Fishing-2.jpg,1,7A,East,Fishing-2
20171110_183611_Location-4D_Heading-East_Ship-Cruiser-3.jpg,1,4D,East,Cruiser-3
20171110_183622_Location-1D_Heading-East_Ship-Cruiser-3.jpg,1,1D,East,Cruiser-3
